PRODUCT_SKU,PRODUCT_TITLE,BRAND,CATEGORY,STOCK,PRICE,SHIPPING,IMAGES,PRODUCT_DESCRIPTION,PRODUCT_GTIN,HANDLING_DAYS,PRODUCT_LOCATION,KOGAN_FIRST_PRICE
SKU_SURF_003_CONF-16 pack,SurfCraft Brewing Co Magic Sam -16 cans-375 ml,SurfCraft Brewing Co,kogan:34057,300,133,0,https://www.onlycraftbeer.com.au/media/catalog/product/m/a/magic_sam.png,"<p>Our third beer pays homage to Nat Young's inspirational surfing style and his incredible World Championship winning moment back in 1966. Taking place in California on the Magic Sam board he shaped in the Gordon Woods factory in Brookvale. This 6.6% Double Dry Hopped West Coast IPA (DDH WCIPA) is as big and bold as Nat's win.</p><p><strong>Tasting Notes:</strong></p><p>Full of body and grunt, our Magic Sam DDH WCIPA could take on the world's best and we think, also come out on top! Using lots of US hops and bringing a bit of West Coast down south, this is a beer that, much like that magic board in 66, is not for the faint-hearted and is guaranteed to take anyone on the ride of their life!</p><p><strong>Beer type:West Coast IPA</strong></p><p>ABV:6.6%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Everything we do at SurfCraft is a creative collaboration between the beer and surf industry. We are celebrating our local history, craftsmanship, and transformational impact on modern-day surfing in every one of our beers.</p>
<p>Inspired by the Brookvale Six and the history of surfing on the Northern Beaches, the Six are largely credited to starting the surf industry and bringing modern surfing to Australia. Together, they ended up producing 90 percent of Australia’s surfboards and with the help of cheaper rent they turned Brookvale into the nation's surfing capital - Surf City.</p>
<p>The Brookvale Six were no strangers to a beer or two, either, and used to rotate beer duties so they could enjoy a keg of the good stuff at knockoff. This tradition was held every friday after blowing foam all week in the factories. Here at SurfCraft we have decided it's high time this area reforged the link between the two types of foam that have put us on the map. Our mission is to unite the worlds of shaping beers and crafting boards has led to SurfCraft, a beer label inspired by the style and spirit of the Northern Beaches surf culture.</p>",917520349,3,AU,128
SKU_TM_001_CONF-12 pack,Tallboy & Moose Sunray-12 cans-375 ml,Tallboy & Moose,kogan:34057,300,76,0,https://www.onlycraftbeer.com.au/media/catalog/product/t/b/tb_m___sunray_xpa___can_2_.png,"<p>A classic Aussie pale ale perfect for those backyard barbecues, beach sessions and park hangs. </p><p><strong>Tasting Notes:</strong></p><p>We use a blend of Motueka, El Dorado and Vic Secret hops to bring a touch of resin alongside heaps of citrus and tropical vibes to the party. </p><p><strong>Beer type:XPA</strong></p><p>ABV:4.8%</p><p>IBU:25</p><p><strong>About the brewery</strong></p><p>Who the heck are Tallboy & Moose? It's tall Dan and Canadian Steve of course! They're making top-drawer beers for you and your mates, pumping out a steady rotation of fresh new beers from their brewhouse in Preston,  Melbourne. </p>",917520363,3,AU, 
SKU_TM_001_CONF-24 pack,Tallboy & Moose Sunray-24 cans-375 ml,Tallboy & Moose,kogan:34057,300,135,0,https://www.onlycraftbeer.com.au/media/catalog/product/t/b/tb_m___sunray_xpa___can_2_.png,"<p>A classic Aussie pale ale perfect for those backyard barbecues, beach sessions and park hangs. </p><p><strong>Tasting Notes:</strong></p><p>We use a blend of Motueka, El Dorado and Vic Secret hops to bring a touch of resin alongside heaps of citrus and tropical vibes to the party. </p><p><strong>Beer type:XPA</strong></p><p>ABV:4.8%</p><p>IBU:25</p><p><strong>About the brewery</strong></p><p>Who the heck are Tallboy & Moose? It's tall Dan and Canadian Steve of course! They're making top-drawer beers for you and your mates, pumping out a steady rotation of fresh new beers from their brewhouse in Preston,  Melbourne. </p>",917520364,3,AU,130
SKU_TM_002_CONF-12 pack,Tallboy & Moose Deadset-12 cans-375 ml,Tallboy & Moose,kogan:34057,300,76,0,https://www.onlycraftbeer.com.au/media/catalog/product/t/b/tb_m___deadset_lager___can_1_.png,"<p>This one is European inspired and dry with a light noble hopping.</p>
<p>It tastes like beer!</p><p><strong>Tasting Notes:</strong></p><p>A fully dialed in super tight and clean easy drinking pale lager.</p><p><strong>Beer type:Lager</strong></p><p>ABV:4.5%</p><p>IBU:22</p><p><strong>About the brewery</strong></p><p>Who the heck are Tallboy & Moose? It's tall Dan and Canadian Steve of course! They're making top-drawer beers for you and your mates, pumping out a steady rotation of fresh new beers from their brewhouse in Preston,  Melbourne. </p>",,3,AU,
SKU_TM_002_CONF-24 pack,Tallboy & Moose Deadset-24 cans-375 ml,Tallboy & Moose,kogan:34057,300,135,0,https://www.onlycraftbeer.com.au/media/catalog/product/t/b/tb_m___deadset_lager___can_1_.png,"<p>This one is European inspired and dry with a light noble hopping.</p>
<p>It tastes like beer!</p><p><strong>Tasting Notes:</strong></p><p>A fully dialed in super tight and clean easy drinking pale lager.</p><p><strong>Beer type:Lager</strong></p><p>ABV:4.5%</p><p>IBU:22</p><p><strong>About the brewery</strong></p><p>Who the heck are Tallboy & Moose? It's tall Dan and Canadian Steve of course! They're making top-drawer beers for you and your mates, pumping out a steady rotation of fresh new beers from their brewhouse in Preston,  Melbourne. </p>",917520366,3,AU,
SKU_TZ_001_CONF-24 pack,The Zythologist Gravity Whisky Aged Imperial Pastry Stout-24 cans-330 ml,The Zythologist,kogan:34057,300,270,0,https://www.onlycraftbeer.com.au/media/catalog/product/g/r/gravity_can.png,"<p>Gravity is the natural force of attraction between all matter in the universe, controlling planetary movements, ocean tides, and even our own weight.</p>
<p>Einstein proposed that gravity is in fact a curvature caused by massive objects in the space-time continuum.</p>
<p>The gravitational force increases when the distance between objects is reduced.</p>
<p>This explains the resultant force when The Zythologist and Burnley Brewing come together: a densely rich beer with gravitational waves of biscuit, vanilla, chocolate, coconut, and whisky.</p>
<p>Drink this with the utmost gravity. It is more than an apple falling on a genius's head.</p><p><strong>Tasting Notes:</strong></p><p>Smooth whisky peat, rich chocolate and biscuit notes dominate. Deeper flavours develop as the beer warms up showcasing coconut, vanilla and molasses. You will need drink this sitting down.</p><p><strong>Beer type:Stout</strong></p><p>ABV:10.5%</p><p>IBU:20</p><p><strong>About the brewery</strong></p><p>Science based brewery and analytical insights company.</p>",917520367,3,AU,
SKU_TZ_002_CONF-24 pack,The Zythologist Citronium-24 cans-355 ml,The Zythologist,kogan:34057,300,106,0,https://www.onlycraftbeer.com.au/media/catalog/product/m/o/mountain_logo_8_.png,"<p>Elements, the building blocks of chemical compounds, are substances that only contain one kind of atom.</p>
<p>To form different elements, particle accelerators are used to collide atoms at enormous speeds. Short of particle accelerators at our brewery, we collided citrus atoms from Lemondrop and El dorado hops with botanicals to create a new flavour element: Citronium.</p>
<p>Being elemental that everybody gets to enjoy it, this beer is alcohol-free. Citronium is the first entry of a periodic system of our own, with many elementals yet to be discovered.</p><p><strong>Tasting Notes:</strong></p><p>Bright citrus, lemon peels and myrtle herbaceous. Present malt backbone and smooth body.</p><p><strong>Beer type:Pale Ale</strong></p><p>ABV:0.5%</p><p>IBU:30</p><p><strong>About the brewery</strong></p><p>Science based brewery and analytical insights company.</p>",917520370,3,AU,
SKU_TZ_003_CONF-24 pack,The Zythologist Rubidium-24 cans-355 ml,The Zythologist,kogan:34057,300,145,0,https://www.onlycraftbeer.com.au/media/catalog/product/h/o/homebrew-social-15-600x600.jpg,"<p>Taxonomy is the science of classifying and naming all organisms. Linnaeus created the modern system to classify animals and plants, which uses taxonomic ranks or levels. For example, several species come from a genus, and several genera come from a family.</p>
<p>This elemental beer focuses on the rosaceae family, a parent rank to rose, raspberry, loganberry, and blackberry. The genus of those berries is rubus, which comes from their characteristic red colour, and the inspiration for the name of this beer: Rubidium.</p>
<p>We give you this, the first rose of summer.</p><p><strong>Tasting Notes:</strong></p><p>Balance of tartness from kettle sour and smooth creamy lactose, bucket load os raspberries and rose distillate adds complexity </p><p><strong>Beer type:Sour Ale</strong></p><p>ABV:6%</p><p>IBU:9</p><p><strong>About the brewery</strong></p><p>Science based brewery and analytical insights company.</p>",917520373,3,AU,
SKU_UA_001,Urban Alley Brewery Urban Lager-24 cans-375 ml,Urban Alley Brewery,kogan:34057,300,124,0,https://www.onlycraftbeer.com.au/media/catalog/product/u/r/urban_lager.png,"<p>With nothing to hide behind, this classic German-style pale lager is clean, malty, and slightly bitter, with a subtle, slightly spicy and floral aroma. </p> <p>A truly refreshing, every-day premium lager.</p><p><strong>Tasting Notes:</strong></p><p>Malty with a slight bitterness from classic German hops.  Made with one malt and one hop.  </p> <p>A true classic.</p><p>Beer type:Lager</p><p>ABV:4.7%</p><p>IBU:20</p><p><strong>About the brewery</strong></p><p>Located in the heart of District Docklands!</p>
<p>Urban Alley is home to craft beer with the brewery only separated by windows to our 25 hectolitre brewhouse, the beers couldn't be any fresher. Join us for happy hour, a bite or a cheeky pint and watch the magic happen.</p>
<p>The Brewpub is more than just a craft beer hall our menu features modern interpretations of traditional pub classics, teamed with our signature Urban Alley beers and our every evolving Alley series as well as spirits, cocktails, cider and wines.</p>
<p>Great beer. Great food. Need we say more?</p><p>Brewery Liquor Licence:""<p>Our Urban Ale is brewed with a combination of American and Australian hops. Vienna Malt brings honey and graham cracker notes while Australian wheat provides a more relaxed mouthfeel. </p> <p>We ferment it colder than a typical ale, resulting in a crisp, clean finish.</p><p><strong>Tasting Notes:</strong></p><p>Crisp Clean Ale</p><p>Beer type:Ale</p><p>ABV:4.5%</p><p>IBU:16</p><p><strong>About the brewery</strong></p><p>Located in the heart of District Docklands!</p>
<p>Urban Alley is home to craft beer with the brewery only separated by windows to our 25 hectolitre brewhouse, the beers couldn't be any fresher. Join us for happy hour, a bite or a cheeky pint and watch the magic happen.</p>
<p>The Brewpub is more than just a craft beer hall our menu features modern interpretations of traditional pub classics, teamed with our signature Urban Alley beers and our every evolving Alley series as well as spirits, cocktails, cider and wines.</p>
<p>Great beer. Great food. Need we say more?</p><p>Brewery Liquor Licence:""""<p>A malt-forward, refreshing ale that highlights the caramel, toffee and chocolate notes inherent in darker malts. </p> <p>English hops provide just enough floral and herbal aromas and bitterness to support the malt flavours. Smooth and creamy in the finish.</p><p><strong>Tasting Notes:</strong></p><p>A classic style, warm and inviting.</p><p>Beer type:Brown Ale</p><p>ABV:5.4%</p><p>IBU:25</p><p><strong>About the brewery</strong></p><p>Located in the heart of District Docklands!</p>
<p>Urban Alley is home to craft beer with the brewery only separated by windows to our 25 hectolitre brewhouse, the beers couldn't be any fresher. Join us for happy hour, a bite or a cheeky pint and watch the magic happen.</p>
<p>The Brewpub is more than just a craft beer hall our menu features modern interpretations of traditional pub classics, teamed with our signature Urban Alley beers and our every evolving Alley series as well as spirits, cocktails, cider and wines.</p>
<p>Great beer. Great food. Need we say more?</p>""""</p>""</p>",917520376,3,AU,
SKU_UA_002,Urban Alley Brewery Urban Ale-24 cans-375 ml,Urban Alley Brewery,kogan:34057,300,124,0,https://www.onlycraftbeer.com.au/media/catalog/product/2/0/20200701-ua-urban-alley-can-375ml-urban-ale-v4o-render.png,"<p>Our Urban Ale is brewed with a combination of American and Australian hops. Vienna Malt brings honey and graham cracker notes while Australian wheat provides a more relaxed mouthfeel. </p> <p>We ferment it colder than a typical ale, resulting in a crisp, clean finish.</p><p><strong>Tasting Notes:</strong></p><p>Crisp Clean Ale</p><p>Beer type:Ale</p><p>ABV:4.5%</p><p>IBU:16</p><p><strong>About the brewery</strong></p><p>Located in the heart of District Docklands!</p>
<p>Urban Alley is home to craft beer with the brewery only separated by windows to our 25 hectolitre brewhouse, the beers couldn't be any fresher. Join us for happy hour, a bite or a cheeky pint and watch the magic happen.</p>
<p>The Brewpub is more than just a craft beer hall our menu features modern interpretations of traditional pub classics, teamed with our signature Urban Alley beers and our every evolving Alley series as well as spirits, cocktails, cider and wines.</p>
<p>Great beer. Great food. Need we say more?</p><p>Brewery Liquor Licence:""<p>A malt-forward, refreshing ale that highlights the caramel, toffee and chocolate notes inherent in darker malts. </p> <p>English hops provide just enough floral and herbal aromas and bitterness to support the malt flavours. Smooth and creamy in the finish.</p><p><strong>Tasting Notes:</strong></p><p>A classic style, warm and inviting.</p><p>Beer type:Brown Ale</p><p>ABV:5.4%</p><p>IBU:25</p><p><strong>About the brewery</strong></p><p>Located in the heart of District Docklands!</p>
<p>Urban Alley is home to craft beer with the brewery only separated by windows to our 25 hectolitre brewhouse, the beers couldn't be any fresher. Join us for happy hour, a bite or a cheeky pint and watch the magic happen.</p>
<p>The Brewpub is more than just a craft beer hall our menu features modern interpretations of traditional pub classics, teamed with our signature Urban Alley beers and our every evolving Alley series as well as spirits, cocktails, cider and wines.</p>
<p>Great beer. Great food. Need we say more?</p>""</p>",917520378,3,AU,
SKU_UA_002a,Urban Alley Brewery Urban Ale-12 cans-375 ml,Urban Alley Brewery,kogan:34057,300,75,0,https://www.onlycraftbeer.com.au/media/catalog/product/2/0/20200701-ua-urban-alley-can-375ml-urban-ale-v4o-render.png,"<p>Our Urban Ale is brewed with a combination of American and Australian hops. Vienna Malt brings honey and graham cracker notes while Australian wheat provides a more relaxed mouthfeel. </p> <p>We ferment it colder than a typical ale, resulting in a crisp, clean finish.</p><p><strong>Tasting Notes:</strong></p><p>Crisp Clean Ale</p><p>Beer type:Ale</p><p>ABV:4.5%</p><p>IBU:16</p><p><strong>About the brewery</strong></p><p>Located in the heart of District Docklands!</p>
<p>Urban Alley is home to craft beer with the brewery only separated by windows to our 25 hectolitre brewhouse, the beers couldn't be any fresher. Join us for happy hour, a bite or a cheeky pint and watch the magic happen.</p>
<p>The Brewpub is more than just a craft beer hall our menu features modern interpretations of traditional pub classics, teamed with our signature Urban Alley beers and our every evolving Alley series as well as spirits, cocktails, cider and wines.</p>
<p>Great beer. Great food. Need we say more?</p><p>Brewery Liquor Licence:""<p>A malt-forward, refreshing ale that highlights the caramel, toffee and chocolate notes inherent in darker malts. </p> <p>English hops provide just enough floral and herbal aromas and bitterness to support the malt flavours. Smooth and creamy in the finish.</p><p><strong>Tasting Notes:</strong></p><p>A classic style, warm and inviting.</p><p>Beer type:Brown Ale</p><p>ABV:5.4%</p><p>IBU:25</p><p><strong>About the brewery</strong></p><p>Located in the heart of District Docklands!</p>
<p>Urban Alley is home to craft beer with the brewery only separated by windows to our 25 hectolitre brewhouse, the beers couldn't be any fresher. Join us for happy hour, a bite or a cheeky pint and watch the magic happen.</p>
<p>The Brewpub is more than just a craft beer hall our menu features modern interpretations of traditional pub classics, teamed with our signature Urban Alley beers and our every evolving Alley series as well as spirits, cocktails, cider and wines.</p>
<p>Great beer. Great food. Need we say more?</p>""</p>",,3,AU,
